iter	thetaS	mu	kappa	phi	moveType	accepted	likelihood	alpha	nblocks	nrblocks	param0	param1	omega0	rho0
2100	5.97711e-06	1.91187e-05	8.22069	0	7	0	-6059.42	-1.24924	1	1	4.35967	145.696	335.241	2.80992e+27
2110	1.26658e-05	4.05136e-05	8.22069	0	2	0	-6060.49	-1.02939	1	1	0	696.092	455.934	1.25018e+27
2120	6.29442e-06	4.55461e-05	2.98601	0	6	1	-6059.47	-0.204074	1	1	4.55461e-05	6.04624e+27	929.823	6.04624e+27
2130	6.12922e-06	4.43507e-05	2.98601	0	8	1	-6058.73	-0.173932	1	1	0	1.99802e+28	679.927	1.99802e+28
2140	8.59036e-06	5.35587e-05	3.65201	0	7	1	-6059.3	-0.03433	1	1	3.65201	899.092	679.927	5.79662e+28
2150	7.26748e-06	4.53108e-05	3.65201	0	2	1	-6058.44	-0.0997426	1	1	0	390.331	390.331	1.45266e+29
2160	1.23601e-05	2.66652e-05	12.749	0	6	1	-6058.85	0.00492019	1	1	2.66652e-05	2.84945e+29	390.331	2.84945e+29
2170	1.71137e-05	2.66652e-05	18.0988	0	8	1	-6058.87	0.688507	1	1	0	1.62479e+30	216.84	1.62479e+30
2180	1.88231e-05	2.93287e-05	18.0988	0	6	1	-6059.27	-0.0576547	1	1	2.93287e-05	4.96563e+30	304.886	4.96563e+30
2190	2.50723e-05	2.93287e-05	24.4932	0	2	0	-6063.38	-2.73313	1	1	0	547.612	291.335	1.11023e+32
2200	8.12774e-06	1.11207e-05	20.7718	0	8	1	-6058.97	-0.786572	1	1	0	1.34788e+32	400.475	1.34788e+32
2210	4.81986e-06	1.11207e-05	11.8453	0	2	0	-6060.25	-2.48991	1	1	0	203.28	539.426	2.70738e+32
2220	3.9077e-06	9.01609e-06	11.8453	0	2	1	-6058.96	0.804454	1	1	0	1373.27	1373.27	3.89316e+32
2230	3.75051e-06	9.01609e-06	11.3221	0	2	1	-6061.38	-1.78152	1	1	0	2798.41	2798.41	2.13191e+32
2240	3.75051e-06	9.01609e-06	11.3221	0	8	1	-6059.49	-0.249657	1	1	0	2.59727e+32	1815.05	2.59727e+32
2250	4.72744e-06	1.13646e-05	11.3221	0	8	1	-6059.27	0.774184	1	1	0	5.633e+32	1325.84	5.633e+32
2260	2.64283e-06	6.35327e-06	11.3221	0	7	0	-6058.49	-0.350182	1	1	6.59362	2.70561e+32	1611.3	2.70561e+32
2270	1.26076e-06	3.03081e-06	11.3221	0	6	1	-6058.65	-0.206273	1	1	3.03081e-06	2286.09	2286.09	2.62284e+32
2280	4.48521e-06	4.82808e-06	26.7172	0	7	0	-6058.88	-0.532034	1	1	9.96974	2804.42	1141.78	1.39409e+32
2290	1.30222e-06	1.86225e-06	19.8236	0	7	1	-6059.8	-0.570817	1	1	19.8236	1.90364e+32	1141.78	1.90364e+32
2300	1.22568e-06	1.86225e-06	18.5903	0	7	1	-6060.31	-0.137813	1	1	18.5903	905.164	905.164	4.16425e+32
2310	2.14863e-06	6.4619e-06	8.81714	0	7	1	-6058.59	1.75397	1	1	8.81714	1965.28	1965.28	4.16425e+32
2320	2.70618e-06	3.63681e-06	21.1692	0	2	1	-6058.97	-0.152919	1	1	0	1297.98	1297.98	6.6642e+31
2330	5.60964e-06	3.46496e-06	47.4233	0	8	1	-6059.62	-0.715239	1	1	0	3.78622e+31	572.425	3.78622e+31
2340	4.92209e-06	3.04028e-06	47.4233	0	7	0	-6059.91	-0.942893	1	1	23.6125	602.35	602.35	3.78622e+31
2350	4.92209e-06	3.04028e-06	47.4233	0	2	1	-6060.55	0.045253	1	1	0	1528.58	1528.58	9.6429e+31
2360	1.02109e-05	6.30706e-06	47.4233	0	6	1	-6060.22	-0.185624	1	1	6.30706e-06	3.98528e+31	653.136	3.98528e+31
2370	7.76533e-06	8.82033e-06	25.2589	0	7	0	-6059.43	-0.992908	1	1	12.3907	3.25932e+31	382.21	3.25932e+31
2380	1.45129e-05	8.82033e-06	48.2164	0	7	0	-6061.46	-0.760949	1	1	130.624	196.685	196.685	5.66003e+31
2390	1.42299e-05	8.64834e-06	48.2164	0	8	1	-6059.65	-0.201474	1	1	0	1.10548e+32	218.024	1.10548e+32
2400	1.91209e-05	1.5068e-05	36.9202	0	7	1	-6059.47	0.206922	1	1	36.9202	2.14588e+31	240.564	2.14588e+31
2410	2.29193e-05	1.7448e-05	38.2587	0	2	1	-6059.51	0.309376	1	1	0	202.877	202.877	3.37421e+31
2420	2.29193e-05	1.7448e-05	38.2587	0	2	1	-6059.84	0.271556	1	1	0	261.611	261.611	3.21833e+31
2430	1.26704e-05	9.64574e-06	38.2587	0	2	1	-6059.53	0.883815	1	1	0	217.862	217.862	2.38764e+31
2440	1.54049e-05	7.93563e-06	57.0946	0	2	1	-6060.17	0.0373609	1	1	0	393.79	393.79	1.06241e+31
2450	9.75512e-06	7.93563e-06	35.7291	0	2	1	-6059.51	0.0463083	1	1	0	509.226	509.226	2.3711e+31
2460	9.79421e-06	7.93563e-06	35.8769	0	8	0	-6059.59	-0.742409	1	1	0	1.36476e+31	245.869	2.86735e+31
2470	6.51329e-06	5.2773e-06	35.8769	0	8	1	-6059.58	0.192696	1	1	0	4.15244e+31	373.951	4.15244e+31
2480	3.83653e-06	5.2773e-06	20.6554	0	8	1	-6059.5	0.611997	1	1	0	9.44752e+31	474.96	9.44752e+31
2490	6.96401e-06	1.17822e-05	16.5762	0	7	1	-6058.82	-0.0147012	1	1	16.5762	7.35254e+32	474.96	7.35254e+32
2500	8.37679e-06	1.41725e-05	16.5762	0	2	1	-6059.66	-1.81038	1	1	0	178.185	178.185	6.84704e+32
2510	2.1554e-05	1.41725e-05	44.4785	0	8	0	-6059.9	-0.657258	1	1	0	4.75977e+32	100.994	9.18394e+32
2520	2.9861e-05	1.33762e-05	65.8321	0	7	1	-6059.91	-0.00999999	1	1	65.8321	3.20885e+32	143.093	3.20885e+32
2530	2.31585e-05	1.03739e-05	65.8321	0	8	1	-6060.24	-0.352548	1	1	0	5.22319e+32	94.849	5.22319e+32
2540	3.22166e-05	1.47242e-05	64.5	0	8	1	-6059.92	-0.449569	1	1	0	6.43828e+32	94.849	6.43828e+32
2550	4.59335e-05	1.47242e-05	92.4567	0	7	0	-6062	-1.14099	1	1	163.85	103.655	103.655	1.60451e+33
2560	4.59335e-05	1.47242e-05	92.4567	0	7	0	-6062.88	-1.84791	1	1	188.409	4.07418e+33	107.731	4.07418e+33
2570	4.71349e-05	1.47242e-05	94.9053	0	2	1	-6060.23	-0.0860246	1	1	0	85.6215	85.6215	1.82429e+34
2580	2.01561e-05	1.27974e-05	46.1043	0	2	1	-6060.38	-0.642841	1	1	0	79.4938	79.4938	1.82429e+34
2590	1.27236e-05	1.95542e-05	18.3655	0	6	0	-6061.3	-2.77961	1	1	7.76336e-06	140.53	140.53	1.82429e+34
2600	2.16228e-05	3.75364e-05	16.1257	0	6	0	-6061.93	-2.11114	1	1	8.75749e-05	2.47843e+34	226.141	2.47843e+34
2610	2.16228e-05	3.75364e-05	16.1257	0	2	1	-6059.08	0.137261	1	1	0	244.447	244.447	5.6341e+34
2620	3.05232e-05	5.29873e-05	16.1257	0	6	1	-6058.82	0.0602814	1	1	5.29873e-05	352.6	130.328	5.6341e+34
2630	1.8987e-05	4.08764e-05	12.7781	0	6	1	-6058.82	-0.00529325	1	1	4.08764e-05	1.18011e+34	130.328	2.02433e+34
2640	4.99757e-05	8.4351e-05	16.6186	0	2	1	-6058.93	-0.301915	1	1	0	53.8496	53.8496	2.66452e+34
2650	4.50353e-05	0.000176893	6.47888	0	6	1	-6059.19	0.00102166	1	1	0.000176893	1.27448e+34	135.417	2.44982e+34
2660	5.294e-05	0.000142875	9.95829	0	7	1	-6058.72	0.0384878	1	1	9.95829	5.33584e+34	87.1486	5.33584e+34
2670	2.63132e-05	0.000111564	5.91672	0	7	1	-6058.46	0.117054	1	1	5.91672	9.58525e+34	141.646	9.58525e+34
2680	3.00596e-05	0.000127448	5.91672	0	7	0	-6058.91	-1.35341	1	1	2.49162	107.492	107.492	4.89442e+34
2690	2.54907e-05	9.40002e-05	6.97665	0	6	1	-6058.45	-0.196193	1	1	9.40002e-05	4.07766e+34	122.217	4.07766e+34
2700	2.26497e-05	0.00011469	4.76525	0	2	1	-6058.44	-0.0340126	1	1	0	119.183	119.183	7.56962e+34
2710	3.17026e-05	9.08864e-05	9.30655	0	8	1	-6058.54	0.782524	1	1	0	1.65546e+35	98.7372	1.65546e+35
2720	2.50407e-05	6.54514e-05	10.32	0	8	1	-6058.61	0.0572039	1	1	0	1.71011e+35	115.706	1.71011e+35
2730	3.33593e-05	6.54514e-05	14.1341	0	8	1	-6059.53	-0.184328	1	1	0	3.58058e+35	201.758	3.58058e+35
2740	2.06911e-05	5.00131e-05	11.2541	0	2	0	-6060.53	-2.67505	1	1	0	41.1885	109.685	3.58058e+35
2750	1.24651e-05	3.01298e-05	11.2541	0	8	1	-6058.69	-0.33436	1	1	0	2.42818e+35	213.6	2.42818e+35
2760	1.15482e-05	1.9494e-05	16.6163	0	2	1	-6058.84	-0.0334634	1	1	0	349.944	349.944	6.73995e+35
2770	1.19362e-05	1.9494e-05	17.2137	0	8	1	-6061.24	0.069964	1	1	0	1.28119e+36	852.743	1.28119e+36
2780	5.44676e-06	1.9494e-05	7.22364	0	2	1	-6058.45	-0.0332457	1	1	0	621.488	621.488	1.42364e+36
2790	3.61123e-06	1.29246e-05	7.22364	0	2	1	-6059.3	-1.14753	1	1	0	382.802	382.802	6.62014e+36
2800	3.17283e-06	9.29694e-06	9.08032	0	8	1	-6059.65	0.363756	1	1	0	2.19686e+37	382.802	2.19686e+37
2810	2.45941e-06	9.29694e-06	6.77748	0	2	1	-6058.59	2.33849	1	1	0	943.626	943.626	5.58085e+37
2820	4.46243e-06	1.23223e-05	9.70649	0	8	1	-6058.55	0.430239	1	1	0	5.83226e+37	820.897	5.83226e+37
2830	3.04905e-06	6.35989e-06	13.2259	0	7	1	-6058.83	1.5307	1	1	13.2259	1.34922e+38	820.897	1.34922e+38
2840	4.54092e-06	6.35989e-06	20.2654	0	8	1	-6059.14	-0.555246	1	1	0	6.68656e+37	1120.62	6.68656e+37
2850	5.40607e-06	2.5335e-06	62.8743	0	8	1	-6059.84	0.933178	1	1	0	1.12415e+39	696.996	1.12415e+39
2860	4.89039e-06	2.5335e-06	56.7661	0	8	1	-6060.56	0.972592	1	1	0	5.6331e+38	328.162	5.6331e+38
2870	7.55895e-06	4.18286e-06	53.07	0	8	1	-6059.77	-0.454885	1	1	0	4.49442e+38	385.888	4.49442e+38
2880	1.54621e-05	4.18286e-06	109.771	0	2	1	-6060.77	0.770496	1	1	0	396.346	396.346	4.49442e+38
2890	1.99899e-05	4.18286e-06	142.255	0	8	0	-6060.62	-0.894914	1	1	0	3.85476e+38	216.616	9.43307e+38
2900	1.68507e-05	2.29979e-06	218.721	0	6	1	-6061.01	0.23909	1	1	2.29979e-06	241.146	241.146	9.01664e+38
2910	1.6846e-05	2.29979e-06	218.66	0	7	1	-6061.08	-0.000182407	1	1	218.66	5.75101e+38	176.793	5.75101e+38
2920	1.6846e-05	2.29979e-06	218.66	0	8	1	-6061.04	-0.0120032	1	1	0	8.64503e+38	260.439	8.64503e+38
2930	6.03902e-06	1.48369e-06	120.986	0	7	1	-6061.3	-0.586545	1	1	120.986	1.91528e+39	260.439	1.91528e+39
2940	1.93154e-05	4.74547e-06	120.986	0	6	1	-6060.87	-0.0856947	1	1	4.74547e-06	318.977	318.977	1.24788e+39
2950	1.88425e-05	4.51374e-06	124.114	0	7	1	-6060.47	0.341259	1	1	124.114	1.49295e+39	205.893	1.49295e+39
2960	1.58289e-05	3.79182e-06	124.114	0	6	0	-6060.88	-1.11312	1	1	1.8092e-06	4.38835e+39	279.464	4.38835e+39
2970	1.83976e-05	2.71611e-06	202.11	0	8	1	-6061.43	0.37777	1	1	0	6.40272e+39	108.096	6.40272e+39
2980	1.43942e-05	2.12507e-06	202.11	0	8	0	-6060.93	-0.965688	1	1	0	2.09283e+40	273.819	5.49701e+40
2990	5.02075e-06	1.27346e-06	117.156	0	2	0	-6061.98	-0.698022	1	1	0	217.264	273.819	2.04913e+41
3000	2.39837e-05	2.25755e-06	317.655	0	6	1	-6061.83	0.24442	1	1	2.25755e-06	263.735	263.735	2.04913e+41
3010	8.62223e-06	8.11597e-07	317.655	0	6	1	-6061.69	-0.778655	1	1	8.11597e-07	162.366	263.735	2.65425e+41
3020	1.45349e-05	8.11597e-07	536.284	0	8	1	-6063.4	-0.988725	1	1	0	2.63887e+41	623.208	2.63887e+41
3030	1.0047e-05	1.08659e-06	276.318	0	7	0	-6067.8	-5.14799	1	1	738.766	3.32686e+41	623.208	3.32686e+41
3040	4.45578e-06	1.08659e-06	121.9	0	7	1	-6060.57	0.0963814	1	1	121.9	1.16606e+42	623.208	1.16606e+42
3050	3.96343e-06	9.66522e-07	121.9	0	6	0	-6061.34	-1.1933	1	1	5.88132e-07	1.28774e+42	639.585	1.28774e+42
3060	8.46416e-06	1.25923e-06	200.555	0	8	0	-6061.23	-0.788437	1	1	0	9.93383e+41	686.606	2.1854e+42
3070	5.82091e-06	1.16787e-06	148.413	0	6	0	-6060.81	-0.472935	1	1	4.36808e-07	1601.37	1197.03	2.1854e+42
3080	5.00497e-06	1.00417e-06	148.413	0	8	1	-6061	-0.875808	1	1	0	1.28907e+42	1197.03	1.28907e+42
3090	5.00497e-06	1.00417e-06	148.413	0	2	1	-6060.63	0.46594	1	1	0	765.47	765.47	2.05076e+42
3100	2.77034e-06	9.46012e-07	86.7204	0	2	0	-6065.77	-3.92127	1	1	0	5968.02	2738.77	9.6126e+41
3110	1.11893e-06	9.54996e-07	33.9998	0	6	1	-6059.33	0.0126449	1	1	9.54996e-07	2211.73	2919.29	9.6126e+41
3120	2.36385e-06	9.54996e-07	73.1201	0	2	1	-6060.01	0.0744746	1	1	0	1344.84	1344.84	9.6126e+41
3130	2.36385e-06	9.54996e-07	73.1201	0	8	1	-6060.28	-0.114093	1	1	0	4.97492e+42	2419.81	4.97492e+42
3140	4.3532e-06	2.50143e-06	51.064	0	6	1	-6061.72	-1.10005	1	1	2.50143e-06	2.17513e+43	2290.88	2.17513e+43
3150	4.3532e-06	2.50143e-06	51.064	0	6	0	-6062.46	-1.46532	1	1	3.84155e-06	4270.94	1706.91	2.17513e+43
3160	4.71907e-06	2.71167e-06	51.064	0	6	1	-6059.65	0.815002	1	1	2.71167e-06	1773.07	788.302	1.50318e+43
3170	2.88402e-06	2.71167e-06	30.7557	0	2	1	-6060.28	-1.14733	1	1	0	479.795	479.795	2.81013e+43
3180	1.17967e-05	2.71167e-06	129.391	0	2	0	-6061.39	-1.49375	1	1	0	131.526	256.316	2.15033e+43
3190	1.56093e-05	3.58806e-06	129.391	0	6	0	-6060.89	-0.854491	1	1	2.2305e-06	9.94914e+43	221.833	9.94914e+43
3200	4.63466e-05	7.49994e-06	184.286	0	2	1	-6060.87	0.367557	1	1	0	90.2535	90.2535	2.48141e+44
3210	4.63466e-05	7.49994e-06	184.286	0	2	1	-6062	-0.438964	1	1	0	176.219	176.219	4.21642e+44
3220	4.04159e-05	1.53392e-05	77.9088	0	6	0	-6066.54	-4.81368	1	1	3.85169e-05	9.78112e+44	176.219	2.43811e+45
3230	4.68514e-05	2.38081e-05	57.8939	0	2	0	-6066.84	-4.97448	1	1	0	399.741	177.904	5.51733e+45
3240	4.32493e-05	2.5715e-05	49.3111	0	6	0	-6062.09	-1.00115	1	1	3.43593e-05	1.32796e+46	185.303	1.32796e+46
3250	1.95992e-05	1.16532e-05	49.3111	0	8	1	-6059.65	-0.540137	1	1	0	1.03714e+46	211.332	1.03714e+46
3260	2.29526e-05	1.16532e-05	57.947	0	8	1	-6060.99	0.227194	1	1	0	1.30169e+46	356.641	1.30169e+46
3270	2.4421e-05	1.16532e-05	61.7285	0	2	1	-6061.34	-0.673535	1	1	0	363.281	363.281	7.00012e+45
3280	1.29576e-05	1.13049e-05	33.2358	0	6	0	-6059.69	-1.10133	1	1	4.95712e-06	368.032	368.032	4.56449e+46
3290	1.56332e-05	1.13049e-05	40.3383	0	2	1	-6061.28	-0.982177	1	1	0	601.73	601.73	9.82864e+46
3300	2.75412e-05	1.13049e-05	71.9492	0	8	1	-6060.12	0.416108	1	1	0	1.3614e+47	183.704	1.3614e+47
3310	1.56707e-05	1.13049e-05	40.4378	0	6	0	-6060.28	-1.76487	1	1	4.29696e-06	265.412	265.412	1.2157e+48
3320	8.04245e-06	1.13049e-05	20.1881	0	8	1	-6059.27	-0.0938459	1	1	0	5.91282e+47	265.412	5.91282e+47
3330	6.1323e-06	8.61986e-06	20.1881	0	6	1	-6059.47	-1.32493	1	1	8.61986e-06	299.754	299.754	5.64047e+47
3340	4.24019e-06	8.61986e-06	13.6007	0	8	1	-6059.81	0.632425	1	1	0	1.69727e+48	299.754	1.69727e+48
3350	8.14719e-06	1.89923e-05	11.7121	0	7	1	-6059.02	0.190353	1	1	11.7121	899.195	681.125	4.58309e+47
3360	1.08944e-05	2.59949e-05	11.4157	0	8	1	-6058.86	0.223814	1	1	0	5.73271e+47	462.414	5.73271e+47
3370	9.22892e-06	2.1868e-05	11.5037	0	7	1	-6058.69	0.0312971	1	1	11.5037	3.48305e+47	462.414	3.48305e+47
3380	3.46051e-06	1.36072e-05	6.4706	0	6	1	-6058.46	-0.317209	1	1	1.36072e-05	811.296	811.296	3.25055e+47
3390	2.22775e-06	1.36072e-05	3.75184	0	8	1	-6058.63	-0.795359	1	1	0	6.25282e+47	1892.92	6.25282e+47
3400	2.22775e-06	1.36072e-05	3.75184	0	6	0	-6059.17	-1.37962	1	1	7.00206e-06	3.9986e+48	1173.76	3.9986e+48
3410	4.14819e-06	1.16323e-05	9.54049	0	2	0	-6058.66	-0.535832	1	1	0	598.338	919.509	1.38205e+48
3420	1.43628e-05	1.94685e-05	20.9782	0	2	1	-6060.73	0.614781	1	1	0	629.82	629.82	2.26113e+48
3430	5.37861e-06	7.2906e-06	20.9782	0	8	1	-6058.96	0.779689	1	1	0	4.93106e+48	629.82	4.93106e+48
3440	2.29416e-06	4.70727e-06	13.4644	0	2	1	-6058.71	1.61175	1	1	0	1337.52	1337.52	2.8253e+48
3450	4.24595e-06	6.81311e-06	17.5408	0	2	1	-6059.11	-0.447786	1	1	0	532.015	532.015	8.86143e+48
3460	5.92093e-06	5.27343e-06	32.5332	0	7	1	-6059.29	0.297628	1	1	32.5332	564.666	564.666	6.20416e+48
3470	1.19349e-05	5.45169e-06	64.5363	0	8	1	-6060.63	0.846296	1	1	0	2.57565e+49	594.805	2.57565e+49
3480	2.24135e-05	5.45169e-06	122.217	0	8	1	-6060.53	-0.881879	1	1	0	1.77492e+49	210.721	1.77492e+49
3490	2.8089e-05	2.90733e-06	288.775	0	7	1	-6061.86	-0.470697	1	1	288.775	1.95442e+49	237.76	1.95442e+49
3500	1.62246e-05	2.90733e-06	166.311	0	7	1	-6061.21	-0.423384	1	1	166.311	275.682	388.708	1.35952e+49
3510	8.1845e-06	2.49118e-06	97.4321	0	2	1	-6060.3	0.219102	1	1	0	565.014	565.014	1.60353e+49
3520	9.86752e-06	3.20439e-06	91.2497	0	7	1	-6060.44	-0.156757	1	1	91.2497	6.66368e+49	565.014	6.66368e+49
3530	4.96373e-06	2.46096e-06	59.3679	0	7	0	-6063.69	-2.36739	1	1	98.3924	1560.44	1560.44	2.10865e+50
3540	5.63699e-06	2.79476e-06	59.3679	0	6	1	-6061.27	-0.778399	1	1	2.79476e-06	1.92436e+50	1560.44	1.92436e+50
3550	3.27776e-06	4.41663e-06	21.1101	0	7	1	-6059.17	0.432218	1	1	21.1101	1.56918e+50	1560.44	1.56918e+50
3560	3.67765e-06	4.95546e-06	21.1101	0	6	1	-6059.26	1.02892	1	1	4.95546e-06	1475.63	1475.63	1.63702e+50
3570	3.08978e-06	1.9706e-06	45.8921	0	8	1	-6060.15	-0.0693542	1	1	0	3.95226e+50	595.134	3.95226e+50
3580	2.80024e-06	3.52197e-06	22.6988	0	7	1	-6059.09	0.0592257	1	1	22.6988	2.96538e+50	1013.09	2.96538e+50
3590	3.61627e-06	3.52197e-06	29.6519	0	7	1	-6059.57	0.0927373	1	1	29.6519	1589.86	1589.86	1.03433e+51
3600	3.61627e-06	3.52197e-06	29.6519	0	8	1	-6059.21	-0.533359	1	1	0	8.06649e+49	1033.56	8.06649e+49
3610	4.43638e-06	4.32069e-06	29.6519	0	8	1	-6060.18	0.807577	1	1	0	1.81102e+50	1680.39	1.81102e+50
3620	2.62391e-05	4.32069e-06	181.085	0	2	0	-6063.72	-1.15078	1	1	0	449.655	338.163	4.37119e+50
3630	8.54645e-06	6.24529e-06	39.9059	0	8	1	-6059.53	0.675768	1	1	0	6.48894e+50	338.163	6.48894e+50
3640	8.54645e-06	6.24529e-06	39.9059	0	8	1	-6059.66	-0.594721	1	1	0	1.18306e+51	287.953	1.18306e+51
3650	1.33287e-05	1.70054e-05	22.3601	0	6	0	-6062.93	-2.79359	1	1	4.48583e-05	214.493	370.304	1.18306e+51
3660	5.79641e-06	1.37824e-05	11.4598	0	8	0	-6058.61	-0.720818	1	1	0	9.74876e+50	612.667	2.00446e+51
3670	9.49341e-06	1.37824e-05	19.5096	0	7	0	-6066.73	-5.73171	1	1	48.7207	817.287	817.287	8.81678e+50
3680	6.48962e-06	1.62524e-05	10.8216	0	7	1	-6059.05	-0.70867	1	1	10.8216	284.598	284.598	6.39789e+50
3690	1.27588e-05	3.41936e-05	10.0363	0	7	1	-6058.56	-0.0443095	1	1	10.0363	470.782	278.376	6.39789e+50
3700	2.1591e-05	3.41936e-05	17.7878	0	2	0	-6064.89	-4.54694	1	1	0	753.21	278.376	1.25744e+51
3710	7.36186e-06	1.1659e-05	17.7878	0	8	1	-6058.91	0.660041	1	1	0	1.00824e+51	581.609	1.00824e+51
3720	1.02141e-05	4.45397e-06	67.6585	0	7	1	-6059.91	0.626182	1	1	67.6585	383.988	383.988	8.79176e+50
3730	6.53553e-06	3.1386e-06	61.3281	0	2	1	-6059.9	0.272534	1	1	0	446.141	446.141	8.26734e+50
3740	9.80205e-06	3.1386e-06	92.5609	0	8	1	-6060.22	-0.439422	1	1	0	7.87678e+50	446.141	7.87678e+50
3750	1.87232e-05	3.1386e-06	177.86	0	8	1	-6062.04	-0.118686	1	1	0	7.90536e+50	446.141	7.90536e+50
3760	4.6739e-06	7.83493e-07	177.86	0	7	0	-6062.07	-1.74426	1	1	71.7455	1.11897e+51	446.141	1.11897e+51
3770	2.08871e-05	2.39444e-06	260.618	0	6	1	-6062.83	-0.908419	1	1	2.39444e-06	6.80121e+50	446.141	6.80121e+50
3780	2.72848e-05	3.12785e-06	260.618	0	2	1	-6061.72	0.235824	1	1	0	241.083	241.083	9.27007e+50
3790	4.24522e-05	3.12785e-06	406.139	0	8	1	-6061.82	-0.195883	1	1	0	1.99045e+51	126.303	1.99045e+51
3800	4.44047e-05	1.61546e-06	823.723	0	2	0	-6062.64	-0.943324	1	1	0	51.5313	132.406	1.99045e+51
3810	5.97035e-05	1.61546e-06	1107.92	0	7	0	-6066.94	-3.23197	1	1	2553.89	41.9585	94.1234	9.97585e+50
3820	3.06696e-05	1.61546e-06	568.573	0	2	1	-6061.94	0.401194	1	1	0	126.942	126.942	2.40774e+51
3830	2.85954e-05	1.50621e-06	568.573	0	6	1	-6061.94	-0.0567134	1	1	1.50621e-06	135.97	135.97	2.40774e+51
3840	3.82133e-05	1.68981e-06	677.475	0	7	1	-6062.28	-0.132129	1	1	677.475	238.097	135.97	2.40774e+51
3850	1.03044e-05	5.60453e-07	550.594	0	2	1	-6062.3	1.48915	1	1	0	209.456	209.456	2.42241e+51
3860	1.0791e-05	5.60453e-07	576.649	0	8	1	-6063.09	-0.215103	1	1	0	2.45256e+51	757.259	2.45256e+51
3870	4.26112e-06	2.2131e-07	576.649	0	2	1	-6062.4	-0.936107	1	1	0	485.09	485.09	2.45256e+51
3880	6.65779e-06	2.08601e-07	956.638	0	7	1	-6062.48	0.00539792	1	1	956.638	493.892	493.892	5.13299e+51
3890	3.03867e-06	3.02364e-07	300.427	0	2	0	-6061.9	-0.946781	1	1	0	616.364	961.653	5.07919e+52
3900	7.27823e-06	3.60783e-07	604.237	0	7	1	-6062.34	-0.25314	1	1	604.237	304.12	817.29	5.07919e+52
3910	5.82208e-06	3.53857e-07	492.595	0	7	1	-6061.79	0.263195	1	1	492.595	5.34253e+52	678.633	5.34253e+52
3920	1.21246e-05	3.53857e-07	1027.1	0	2	1	-6062.58	-0.0490416	1	1	0	255.792	255.792	8.46651e+52
3930	3.74737e-06	1.31298e-07	855.343	0	2	1	-6062.45	1.38853	1	1	0	1320.58	1320.58	2.90368e+53
3940	2.73371e-06	9.57821e-08	855.343	0	2	0	-6063.53	-2.19348	1	1	0	486.042	1320.58	2.90368e+53
3950	8.73747e-06	2.45062e-07	1068.81	0	8	1	-6064.61	-0.207674	1	1	0	2.35916e+53	1166.08	2.35916e+53
3960	6.6237e-06	2.45062e-07	809.96	0	8	1	-6062.3	0.795943	1	1	0	1.38616e+54	514.481	1.38616e+54
3970	6.6237e-06	2.45062e-07	809.96	0	7	0	-6064.01	-0.714185	1	1	1001.91	2.11222e+54	1104.66	2.11222e+54
3980	4.51808e-06	1.5109e-07	896.224	0	6	1	-6062.5	0.501399	1	1	1.5109e-07	3.09552e+54	1104.66	3.09552e+54
3990	2.27392e-06	1.5109e-07	450.488	0	2	1	-6061.82	0.953399	1	1	0	1243.52	1243.52	1.9556e+54
4000	3.64422e-06	2.42139e-07	450.488	0	7	0	-6067.06	-3.98946	1	1	1015.22	1815.86	1815.86	1.78648e+54
4010	8.05565e-07	1.32351e-07	181.495	0	8	1	-6061.82	0.421577	1	1	0	2.56959e+54	1815.86	2.56959e+54
4020	1.68769e-06	2.7728e-07	181.495	0	2	0	-6062.1	-0.408628	1	1	0	5015.6	4104.11	7.0533e+54
4030	1.98611e-06	2.7728e-07	213.793	0	2	0	-6071.22	-7.75139	1	1	0	12147.4	4517.57	9.25455e+54
4040	1.34609e-06	2.00657e-07	200.156	0	2	1	-6061.83	-0.698294	1	1	0	1142.38	1142.38	2.04592e+55
4050	9.47705e-07	1.41271e-07	200.156	0	8	1	-6060.99	0.416824	1	1	0	1.60634e+56	4962.64	1.60634e+56
4060	1.22154e-06	8.24547e-08	443.424	0	6	1	-6062.24	-1.30485	1	1	8.24547e-08	1580.84	1580.84	3.71187e+56
4070	1.39319e-06	8.24547e-08	505.897	0	7	1	-6061.97	0.130738	1	1	505.897	1952.22	1952.22	2.50022e+56
4080	1.99338e-06	8.24547e-08	724.336	0	6	0	-6062.51	-0.879997	1	1	4.79741e-08	3.75294e+55	1952.22	3.75294e+55
4090	3.22856e-06	1.33547e-07	724.336	0	8	0	-6062.62	-0.857053	1	1	0	1.27298e+55	1952.22	2.9994e+55
4100	1.23306e-06	5.10048e-08	724.336	0	2	0	-6062.75	-1.18836	1	1	0	1543.4	2871.69	1.43791e+55
4110	2.59999e-06	5.10048e-08	1528.59	0	7	1	-6064.07	-0.120958	1	1	1528.59	3165.48	3165.48	5.77935e+55
4120	3.13497e-06	6.14996e-08	1528.59	0	6	1	-6063.38	-0.104895	1	1	6.14996e-08	2031.39	2031.39	1.51941e+56
4130	1.24084e-06	2.4342e-08	1528.59	0	6	0	-6064.49	-2.16063	1	1	1.07573e-08	2.84352e+56	2016.87	2.84352e+56
4140	3.38701e-07	9.64237e-09	1052.97	0	7	1	-6063.17	0.0978061	1	1	1052.97	5440.05	5440.05	6.12955e+56
4150	5.18794e-07	1.47694e-08	1052.97	0	6	1	-6063.48	0.574818	1	1	1.47694e-08	1.10198e+57	2947.73	1.10198e+57
